anio,departamento,tipo_vehiculo,cantidad_ev,kwh_promedio,potencia_carga,consumo_wh_km,anio_base,horizonte_anios,cantidad_ev_pred,cantidad_ev_modelada,fuente_cantidad_ev,simultaneidad,consumo_energetico,demanda_futura,consumo_energetico_kwh,demanda_futura_kw
2027,VALLE DEL CAUCA,CAMIONETA,0.0,685.1142857142858,613.5857142857143,1105.571428571429,2022,5,11.0,11.0,forecast_futuro,0.3,7536.257142857144,2024.832857142857,7536.257142857144,2024.832857142857
2027,VALLE DEL CAUCA,CUADRICICLO,0.0,61.85,139.85,144.5,2022,5,10.0,10.0,forecast_futuro,0.3,618.5,419.55,618.5,419.55
2027,VALLE DEL CAUCA,CUATRIMOTO,0.0,3.7,2.0,32.0,2022,5,1.0,1.0,forecast_futuro,0.3,3.7,0.6,3.7,0.6
2027,VALLE DEL CAUCA,MICROBUS,0.0,307.3,323.7,1151.0,2022,5,1.0,1.0,forecast_futuro,0.3,307.3,97.11,307.3,97.11
2027,VALLE DEL CAUCA,MOTOCARRO,0.0,3.7,3.1,31.0,2022,5,7.0,7.0,forecast_futuro,0.3,25.900000000000002,6.51,25.900000000000002,6.51
2027,VALLE DEL CAUCA,MOTOCICLETA,0.0,2.1,2.5,29.0,2022,5,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2027,VALLE DEL CAUCA,MOTOTRICICLO,0.0,2.1,4.9,35.0,2022,5,1.0,1.0,forecast_futuro,0.3,2.1,1.47,2.1,1.47
2027,VALLE DEL CAUCA,TRICIMOTO,0.0,2.55,3.275,29.0,2022,5,22.0,22.0,forecast_futuro,0.3,56.099999999999994,21.615,56.099999999999994,21.615
2032,AMAZONAS,MOTOCICLETA,0.0,2.4,4.2,31.0,2022,10,1.0,1.0,forecast_futuro,0.3,2.4,1.26,2.4,1.26
2032,ANTIOQUIA,AUTOMOVIL,0.0,67.17567567567568,160.48378378378376,149.7027027027027,2022,10,191.0,191.0,forecast_futuro,0.3,12830.554054054055,9195.72081081081,12830.554054054055,9195.72081081081
2032,ANTIOQUIA,BUS,0.0,297.8,299.7,1213.0,2022,10,5.0,5.0,forecast_futuro,0.3,1489.0,449.55,1489.0,449.55
2032,ANTIOQUIA,CAMION,0.0,688.0875,599.3199999999999,1165.8,2022,10,214.0,214.0,forecast_futuro,0.3,147250.725,38476.34399999999,147250.725,38476.34399999999
2032,ANTIOQUIA,CAMIONETA,0.0,682.2338235294118,558.8044117647058,1160.9117647058824,2022,10,181.0,181.0,forecast_futuro,0.3,123484.32205882353,30343.079558823527,123484.32205882353,30343.079558823527
2032,ANTIOQUIA,CUADRICICLO,0.0,58.440000000000005,156.48888888888888,145.4,2022,10,359.0,359.0,forecast_futuro,0.3,20979.960000000003,16853.853333333333,20979.960000000003,16853.853333333333
2032,ANTIOQUIA,CUATRIMOTO,0.0,2.5,2.5,38.0,2022,10,1.0,1.0,forecast_futuro,0.3,2.5,0.75,2.5,0.75
2032,ANTIOQUIA,MOTOCARRO,0.0,4.7,3.2,36.0,2022,10,4.0,4.0,forecast_futuro,0.3,18.8,3.84,18.8,3.84
2032,ANTIOQUIA,MOTOCICLETA,0.0,3.3000000000000003,3.8,31.666666666666668,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,ANTIOQUIA,TRICIMOTO,0.0,4.7,2.7,29.0,2022,10,1.0,1.0,forecast_futuro,0.3,4.7,0.81,4.7,0.81
2032,ARAUCA,MOTOCICLETA,0.0,3.3000000000000003,3.233333333333333,35.666666666666664,2022,10,3.0,3.0,forecast_futuro,0.3,9.9,2.9099999999999997,9.9,2.9099999999999997
2032,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",AUTOMOVIL,0.0,75.6,116.5,177.0,2022,10,1.0,1.0,forecast_futuro,0.3,75.6,34.949999999999996,75.6,34.949999999999996
2032,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",CAMIONETA,0.0,744.8333333333334,641.0,1106.6666666666667,2022,10,3.0,3.0,forecast_futuro,0.3,2234.5,576.9,2234.5,576.9
2032,ATLANTICO,AUTOMOVIL,0.0,42.5,64.2,137.0,2022,10,3.0,3.0,forecast_futuro,0.3,127.5,57.78,127.5,57.78
2032,ATLANTICO,CAMIONETA,0.0,686.5,572.6,1106.5,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,ATLANTICO,MOTOCARRO,0.0,3.0666666666666664,3.4666666666666663,34.666666666666664,2022,10,3.0,3.0,forecast_futuro,0.3,9.2,3.1199999999999997,9.2,3.1199999999999997
2032,ATLANTICO,MOTOCICLETA,0.0,4.6,2.3,37.0,2022,10,1.0,1.0,forecast_futuro,0.3,4.6,0.69,4.6,0.69
2032,ATLANTICO,TRICIMOTO,0.0,5.0,2.6,32.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,BOGOTA D.C.,AUTOMOVIL,0.0,64.19907407407408,154.63425925925927,142.4351851851852,2022,10,422.0,422.0,forecast_futuro,0.3,27092.00925925926,19576.69722222222,27092.00925925926,19576.69722222222
2032,BOGOTA D.C.,BUS,0.0,347.5259927797834,261.82960288808664,1151.1624548736463,2022,10,870.0,870.0,forecast_futuro,0.3,302347.61371841154,68337.52635379061,302347.61371841154,68337.52635379061
2032,BOGOTA D.C.,CAMIONETA,0.0,715.7865853658536,586.7682926829268,1167.939024390244,2022,10,159.0,159.0,forecast_futuro,0.3,113810.06707317072,27988.84756097561,113810.06707317072,27988.84756097561
2032,BOGOTA D.C.,CUADRICICLO,0.0,63.022222222222226,134.17777777777778,144.05555555555554,2022,10,64.0,64.0,forecast_futuro,0.3,4033.4222222222224,2576.213333333333,4033.4222222222224,2576.213333333333
2032,BOGOTA D.C.,MOTOCARRO,0.0,3.65,3.4000000000000004,28.5,2022,10,2.0,2.0,forecast_futuro,0.3,7.3,2.04,7.3,2.04
2032,BOGOTA D.C.,MOTOCICLETA,0.0,4.15,3.275,31.75,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,BOGOTA D.C.,MOTOTRICICLO,0.0,4.800000000000001,3.65,28.5,2022,10,4.0,4.0,forecast_futuro,0.3,19.200000000000003,4.38,19.200000000000003,4.38
2032,BOGOTA D.C.,TRICIMOTO,0.0,2.975,3.675,30.0,2022,10,20.0,20.0,forecast_futuro,0.3,59.5,22.05,59.5,22.05
2032,BOLIVAR,AUTOMOVIL,0.0,56.74444444444444,165.64444444444445,145.44444444444446,2022,10,15.0,15.0,forecast_futuro,0.3,851.1666666666666,745.4,851.1666666666666,745.4
2032,BOLIVAR,BUS,0.0,271.56666666666666,303.3,1168.0,2022,10,3.0,3.0,forecast_futuro,0.3,814.7,272.97,814.7,272.97
2032,BOLIVAR,CAMIONETA,0.0,590.55,505.55,1407.5,2022,10,12.0,12.0,forecast_futuro,0.3,7086.599999999999,1819.98,7086.599999999999,1819.98
2032,BOLIVAR,CUADRICICLO,0.0,66.7,115.66666666666669,152.0,2022,10,3.0,3.0,forecast_futuro,0.3,200.10000000000002,104.10000000000001,200.10000000000002,104.10000000000001
2032,BOLIVAR,MOTOCICLETA,0.0,2.1,4.0,26.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,BOLIVAR,TRICIMOTO,0.0,4.1,3.4,29.0,2022,10,1.0,1.0,forecast_futuro,0.3,4.1,1.02,4.1,1.02
2032,BOYACA,AUTOMOVIL,0.0,55.3,230.6,123.0,2022,10,1.0,1.0,forecast_futuro,0.3,55.3,69.17999999999999,55.3,69.17999999999999
2032,BOYACA,CAMIONETA,0.0,743.4,699.7,1339.0,2022,10,1.0,1.0,forecast_futuro,0.3,743.4,209.91,743.4,209.91
2032,BOYACA,CUADRICICLO,0.0,64.05000000000001,215.8,155.5,2022,10,2.0,2.0,forecast_futuro,0.3,128.10000000000002,129.48,128.10000000000002,129.48
2032,BOYACA,TRICIMOTO,0.0,3.55,3.25,33.5,2022,10,2.0,2.0,forecast_futuro,0.3,7.1,1.95,7.1,1.95
2032,CALDAS,AUTOMOVIL,0.0,66.42,151.44,148.4,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,CALDAS,BUS,0.0,331.9,222.4,1276.0,2022,10,1.0,1.0,forecast_futuro,0.3,331.9,66.72,331.9,66.72
2032,CALDAS,CAMIONETA,0.0,653.0,460.8,956.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,CALDAS,CUADRICICLO,0.0,68.225,119.975,148.75,2022,10,12.0,12.0,forecast_futuro,0.3,818.6999999999999,431.9099999999999,818.6999999999999,431.9099999999999
2032,CALDAS,MOTOCICLETA,0.0,3.25,3.55,33.5,2022,10,3.0,3.0,forecast_futuro,0.3,9.75,3.1949999999999994,9.75,3.1949999999999994
2032,CALDAS,TRICIMOTO,0.0,2.3,3.2,36.0,2022,10,1.0,1.0,forecast_futuro,0.3,2.3,0.96,2.3,0.96
2032,CAQUETA,MOTOCICLETA,0.0,3.5,3.685714285714286,33.42857142857143,2022,10,43.0,43.0,forecast_futuro,0.3,150.5,47.54571428571429,150.5,47.54571428571429
2032,CASANARE,AUTOMOVIL,0.0,71.05,189.15,136.5,2022,10,2.0,2.0,forecast_futuro,0.3,142.1,113.49,142.1,113.49
2032,CASANARE,MOTOCICLETA,0.0,4.6,2.9,30.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,CASANARE,TRICIMOTO,0.0,4.8,4.0,35.0,2022,10,1.0,1.0,forecast_futuro,0.3,4.8,1.2,4.8,1.2
2032,CAUCA,AUTOMOVIL,0.0,65.7,164.4,129.0,2022,10,1.0,1.0,forecast_futuro,0.3,65.7,49.32,65.7,49.32
2032,CAUCA,CAMIONETA,0.0,673.8846153846154,578.4769230769231,1148.3076923076924,2022,10,55.0,55.0,forecast_futuro,0.3,37063.653846153844,9544.86923076923,37063.653846153844,9544.86923076923
2032,CAUCA,CUADRICICLO,0.0,48.0,191.2,121.0,2022,10,1.0,1.0,forecast_futuro,0.3,48.0,57.35999999999999,48.0,57.35999999999999
2032,CAUCA,MOTOCICLETA,0.0,2.7,4.8,33.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,CAUCA,TRICIMOTO,0.0,4.8,2.4,35.0,2022,10,1.0,1.0,forecast_futuro,0.3,4.8,0.72,4.8,0.72
2032,CESAR,MOTOCICLETA,0.0,3.75,4.4,36.0,2022,10,2.0,2.0,forecast_futuro,0.3,7.5,2.64,7.5,2.64
2032,CHOCO,MOTOCICLETA,0.0,3.65,4.4,34.5,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,CORDOBA,BUS,0.0,329.0,291.47499999999997,1084.0833333333333,2022,10,12.0,12.0,forecast_futuro,0.3,3948.0,1049.31,3948.0,1049.31
2032,CORDOBA,MOTOCICLETA,0.0,4.1,4.9,28.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,CORDOBA,TRICIMOTO,0.0,4.0,3.8,37.0,2022,10,1.0,1.0,forecast_futuro,0.3,4.0,1.14,4.0,1.14
2032,CUNDINAMARCA,AUTOMOVIL,0.0,58.766666666666666,143.7133333333333,143.73333333333332,2022,10,89.0,89.0,forecast_futuro,0.3,5230.233333333334,3837.145999999999,5230.233333333334,3837.145999999999
2032,CUNDINAMARCA,BUS,0.0,348.2,310.2,1087.0,2022,10,1.0,1.0,forecast_futuro,0.3,348.2,93.05999999999999,348.2,93.05999999999999
2032,CUNDINAMARCA,CAMION,0.0,618.15,630.0,1222.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,CUNDINAMARCA,CAMIONETA,0.0,665.7962962962963,533.6740740740742,1139.037037037037,2022,10,55.0,55.0,forecast_futuro,0.3,36618.7962962963,8805.622222222224,36618.7962962963,8805.622222222224
2032,CUNDINAMARCA,CUADRICICLO,0.0,61.3,221.1,149.0,2022,10,32.0,32.0,forecast_futuro,0.3,1961.6,2122.56,1961.6,2122.56
2032,CUNDINAMARCA,CUATRIMOTO,0.0,3.6,4.7,37.0,2022,10,1.0,1.0,forecast_futuro,0.3,3.6,1.41,3.6,1.41
2032,CUNDINAMARCA,MICROBUS,0.0,381.4,231.75,1084.0,2022,10,2.0,2.0,forecast_futuro,0.3,762.8,139.04999999999998,762.8,139.04999999999998
2032,CUNDINAMARCA,MOTOCARRO,0.0,3.266666666666667,3.3000000000000003,33.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,CUNDINAMARCA,MOTOCICLETA,0.0,3.7,2.8,32.0,2022,10,5.0,5.0,forecast_futuro,0.3,18.5,4.2,18.5,4.2
2032,CUNDINAMARCA,MOTOTRICICLO,0.0,3.142857142857143,4.128571428571428,32.0,2022,10,40.0,40.0,forecast_futuro,0.3,125.71428571428571,49.54285714285713,125.71428571428571,49.54285714285713
2032,CUNDINAMARCA,TRACTOCAMION,0.0,836.6,528.6,1047.0,2022,10,1.0,1.0,forecast_futuro,0.3,836.6,158.58,836.6,158.58
2032,CUNDINAMARCA,TRICIMOTO,0.0,4.5,2.8,36.0,2022,10,4.0,4.0,forecast_futuro,0.3,18.0,3.36,18.0,3.36
2032,GUAINIA,TRICIMOTO,0.0,3.65,3.75,34.5,2022,10,2.0,2.0,forecast_futuro,0.3,7.3,2.25,7.3,2.25
2032,HUILA,AUTOMOVIL,0.0,45.55,117.8,152.0,2022,10,3.0,3.0,forecast_futuro,0.3,136.64999999999998,106.02,136.64999999999998,106.02
2032,HUILA,CAMIONETA,0.0,675.9,431.6,948.0,2022,10,1.0,1.0,forecast_futuro,0.3,675.9,129.48,675.9,129.48
2032,HUILA,CUADRICICLO,0.0,51.5,201.1,157.0,2022,10,1.0,1.0,forecast_futuro,0.3,51.5,60.33,51.5,60.33
2032,HUILA,MOTOCARRO,0.0,4.0,3.3,33.0,2022,10,1.0,1.0,forecast_futuro,0.3,4.0,0.9899999999999999,4.0,0.9899999999999999
2032,HUILA,MOTOCICLETA,0.0,4.2,2.7,40.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,HUILA,TRICIMOTO,0.0,2.6,3.8,37.0,2022,10,1.0,1.0,forecast_futuro,0.3,2.6,1.14,2.6,1.14
2032,MAGDALENA,AUTOMOVIL,0.0,42.2,218.7,150.0,2022,10,1.0,1.0,forecast_futuro,0.3,42.2,65.61,42.2,65.61
2032,MAGDALENA,MOTOCICLETA,0.0,4.3,4.4,28.0,2022,10,1.0,1.0,forecast_futuro,0.3,4.3,1.32,4.3,1.32
2032,MAGDALENA,TRICIMOTO,0.0,4.8,5.0,35.0,2022,10,1.0,1.0,forecast_futuro,0.3,4.8,1.5,4.8,1.5
2032,META,AUTOMOVIL,0.0,65.97857142857143,139.45000000000002,141.64285714285714,2022,10,34.0,34.0,forecast_futuro,0.3,2243.2714285714287,1422.39,2243.2714285714287,1422.39
2032,META,CAMIONETA,0.0,659.3,463.8,1099.0,2022,10,1.0,1.0,forecast_futuro,0.3,659.3,139.14,659.3,139.14
2032,META,CUADRICICLO,0.0,43.4,201.3,159.0,2022,10,1.0,1.0,forecast_futuro,0.3,43.4,60.39,43.4,60.39
2032,META,MOTOCARRO,0.0,4.2,3.3,33.0,2022,10,1.0,1.0,forecast_futuro,0.3,4.2,0.9899999999999999,4.2,0.9899999999999999
2032,META,MOTOCICLETA,0.0,2.8,2.3,39.0,2022,10,2.0,2.0,forecast_futuro,0.3,5.6,1.38,5.6,1.38
2032,NARINO,CAMIONETA,0.0,672.85,624.4,1079.5,2022,10,2.0,2.0,forecast_futuro,0.3,1345.7,374.64,1345.7,374.64
2032,NARINO,MOTOCICLETA,0.0,3.5,2.2,35.0,2022,10,1.0,1.0,forecast_futuro,0.3,3.5,0.66,3.5,0.66
2032,NORTE DE SANTANDER,AUTOMOVIL,0.0,52.0,229.5,169.0,2022,10,4.0,4.0,forecast_futuro,0.3,208.0,275.4,208.0,275.4
2032,NORTE DE SANTANDER,CAMIONETA,0.0,658.3571428571429,674.6428571428571,1131.857142857143,2022,10,29.0,29.0,forecast_futuro,0.3,19092.357142857145,5869.392857142856,19092.357142857145,5869.392857142856
2032,NORTE DE SANTANDER,CUADRICICLO,0.0,54.25,104.8,150.0,2022,10,2.0,2.0,forecast_futuro,0.3,108.5,62.879999999999995,108.5,62.879999999999995
2032,NORTE DE SANTANDER,MOTOCICLETA,0.0,4.8,3.3,31.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,NORTE DE SANTANDER,TRICIMOTO,0.0,2.2,3.4,26.0,2022,10,1.0,1.0,forecast_futuro,0.3,2.2,1.02,2.2,1.02
2032,QUINDIO,AUTOMOVIL,0.0,60.5,54.4,177.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,QUINDIO,CAMIONETA,0.0,724.5,442.4,1347.0,2022,10,1.0,1.0,forecast_futuro,0.3,724.5,132.72,724.5,132.72
2032,QUINDIO,CUADRICICLO,0.0,60.2,131.26666666666668,145.33333333333334,2022,10,27.0,27.0,forecast_futuro,0.3,1625.4,1063.26,1625.4,1063.26
2032,RISARALDA,AUTOMOVIL,0.0,63.3,191.5,139.0,2022,10,1.0,1.0,forecast_futuro,0.3,63.3,57.449999999999996,63.3,57.449999999999996
2032,RISARALDA,CAMIONETA,0.0,842.7,544.1,1195.0,2022,10,1.0,1.0,forecast_futuro,0.3,842.7,163.23,842.7,163.23
2032,RISARALDA,CUADRICICLO,0.0,57.75,155.9,151.0,2022,10,3.0,3.0,forecast_futuro,0.3,173.25,140.31,173.25,140.31
2032,RISARALDA,MOTOCICLETA,0.0,4.3,2.35,32.5,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,SANTANDER,AUTOMOVIL,0.0,42.9,161.9,177.0,2022,10,26.0,26.0,forecast_futuro,0.3,1115.3999999999999,1262.8200000000002,1115.3999999999999,1262.8200000000002
2032,SANTANDER,CAMION,0.0,825.0,594.7,933.0,2022,10,1.0,1.0,forecast_futuro,0.3,825.0,178.41,825.0,178.41
2032,SANTANDER,CAMIONETA,0.0,677.5736842105263,553.4421052631578,1125.4736842105262,2022,10,73.0,73.0,forecast_futuro,0.3,49462.878947368416,12120.382105263156,49462.878947368416,12120.382105263156
2032,SANTANDER,CUADRICICLO,0.0,71.9,124.5,131.0,2022,10,11.0,11.0,forecast_futuro,0.3,790.9000000000001,410.84999999999997,790.9000000000001,410.84999999999997
2032,SANTANDER,MICROBUS,0.0,314.09999999999997,234.76666666666665,1154.0,2022,10,3.0,3.0,forecast_futuro,0.3,942.3,211.29,942.3,211.29
2032,SANTANDER,MOTOCICLETA,0.0,3.6666666666666665,2.533333333333333,34.666666666666664,2022,10,80.0,80.0,forecast_futuro,0.3,293.3333333333333,60.8,293.3333333333333,60.8
2032,SANTANDER,TRICIMOTO,0.0,3.0,3.4,26.0,2022,10,1.0,1.0,forecast_futuro,0.3,3.0,1.02,3.0,1.02
2032,TOLIMA,AUTOMOVIL,0.0,53.1,188.0,111.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,TOLIMA,CAMIONETA,0.0,778.3,710.2,1196.0,2022,10,1.0,1.0,forecast_futuro,0.3,778.3,213.06,778.3,213.06
2032,TOLIMA,MOTOCICLETA,0.0,3.466666666666667,3.8,34.333333333333336,2022,10,3.0,3.0,forecast_futuro,0.3,10.4,3.4199999999999995,10.4,3.4199999999999995
2032,VALLE DEL CAUCA,AUTOMOVIL,0.0,61.65,73.1,112.0,2022,10,13.0,13.0,forecast_futuro,0.3,801.4499999999999,285.09,801.4499999999999,285.09
2032,VALLE DEL CAUCA,BUS,0.0,306.4,262.7,1122.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,VALLE DEL CAUCA,CAMION,0.0,640.3,654.3,1105.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,VALLE DEL CAUCA,CAMIONETA,0.0,685.1142857142858,613.5857142857143,1105.571428571429,2022,10,15.0,15.0,forecast_futuro,0.3,10276.714285714286,2761.135714285714,10276.714285714286,2761.135714285714
2032,VALLE DEL CAUCA,CUADRICICLO,0.0,61.85,139.85,144.5,2022,10,15.0,15.0,forecast_futuro,0.3,927.75,629.3249999999999,927.75,629.3249999999999
2032,VALLE DEL CAUCA,CUATRIMOTO,0.0,3.7,2.0,32.0,2022,10,1.0,1.0,forecast_futuro,0.3,3.7,0.6,3.7,0.6
2032,VALLE DEL CAUCA,MICROBUS,0.0,307.3,323.7,1151.0,2022,10,1.0,1.0,forecast_futuro,0.3,307.3,97.11,307.3,97.11
2032,VALLE DEL CAUCA,MOTOCARRO,0.0,3.7,3.1,31.0,2022,10,9.0,9.0,forecast_futuro,0.3,33.300000000000004,8.370000000000001,33.300000000000004,8.370000000000001
2032,VALLE DEL CAUCA,MOTOCICLETA,0.0,2.1,2.5,29.0,2022,10,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2032,VALLE DEL CAUCA,MOTOTRICICLO,0.0,2.1,4.9,35.0,2022,10,1.0,1.0,forecast_futuro,0.3,2.1,1.47,2.1,1.47
2032,VALLE DEL CAUCA,TRICIMOTO,0.0,2.55,3.275,29.0,2022,10,21.0,21.0,forecast_futuro,0.3,53.55,20.632499999999997,53.55,20.632499999999997
2037,AMAZONAS,MOTOCICLETA,0.0,2.4,4.2,31.0,2022,15,1.0,1.0,forecast_futuro,0.3,2.4,1.26,2.4,1.26
2037,ANTIOQUIA,AUTOMOVIL,0.0,67.17567567567568,160.48378378378376,149.7027027027027,2022,15,235.0,235.0,forecast_futuro,0.3,15786.283783783783,11314.106756756755,15786.283783783783,11314.106756756755
2037,ANTIOQUIA,BUS,0.0,297.8,299.7,1213.0,2022,15,2.0,2.0,forecast_futuro,0.3,595.6,179.82,595.6,179.82
2037,ANTIOQUIA,CAMION,0.0,688.0875,599.3199999999999,1165.8,2022,15,286.0,286.0,forecast_futuro,0.3,196793.025,51421.655999999995,196793.025,51421.655999999995
2037,ANTIOQUIA,CAMIONETA,0.0,682.2338235294118,558.8044117647058,1160.9117647058824,2022,15,229.0,229.0,forecast_futuro,0.3,156231.54558823528,38389.86308823529,156231.54558823528,38389.86308823529
2037,ANTIOQUIA,CUADRICICLO,0.0,58.440000000000005,156.48888888888888,145.4,2022,15,468.0,468.0,forecast_futuro,0.3,27349.920000000002,21971.04,27349.920000000002,21971.04
2037,ANTIOQUIA,CUATRIMOTO,0.0,2.5,2.5,38.0,2022,15,1.0,1.0,forecast_futuro,0.3,2.5,0.75,2.5,0.75
2037,ANTIOQUIA,MOTOCARRO,0.0,4.7,3.2,36.0,2022,15,4.0,4.0,forecast_futuro,0.3,18.8,3.84,18.8,3.84
2037,ANTIOQUIA,MOTOCICLETA,0.0,3.3000000000000003,3.8,31.666666666666668,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,ANTIOQUIA,TRICIMOTO,0.0,4.7,2.7,29.0,2022,15,1.0,1.0,forecast_futuro,0.3,4.7,0.81,4.7,0.81
2037,ARAUCA,MOTOCICLETA,0.0,3.3000000000000003,3.233333333333333,35.666666666666664,2022,15,3.0,3.0,forecast_futuro,0.3,9.9,2.9099999999999997,9.9,2.9099999999999997
2037,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",AUTOMOVIL,0.0,75.6,116.5,177.0,2022,15,1.0,1.0,forecast_futuro,0.3,75.6,34.949999999999996,75.6,34.949999999999996
2037,"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA",CAMIONETA,0.0,744.8333333333334,641.0,1106.6666666666667,2022,15,3.0,3.0,forecast_futuro,0.3,2234.5,576.9,2234.5,576.9
2037,ATLANTICO,AUTOMOVIL,0.0,42.5,64.2,137.0,2022,15,3.0,3.0,forecast_futuro,0.3,127.5,57.78,127.5,57.78
2037,ATLANTICO,CAMIONETA,0.0,686.5,572.6,1106.5,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,ATLANTICO,MOTOCARRO,0.0,3.0666666666666664,3.4666666666666663,34.666666666666664,2022,15,3.0,3.0,forecast_futuro,0.3,9.2,3.1199999999999997,9.2,3.1199999999999997
2037,ATLANTICO,MOTOCICLETA,0.0,4.6,2.3,37.0,2022,15,1.0,1.0,forecast_futuro,0.3,4.6,0.69,4.6,0.69
2037,ATLANTICO,TRICIMOTO,0.0,5.0,2.6,32.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,BOGOTA D.C.,AUTOMOVIL,0.0,64.19907407407408,154.63425925925927,142.4351851851852,2022,15,522.0,522.0,forecast_futuro,0.3,33511.916666666664,24215.725000000002,33511.916666666664,24215.725000000002
2037,BOGOTA D.C.,BUS,0.0,347.5259927797834,261.82960288808664,1151.1624548736463,2022,15,1127.0,1127.0,forecast_futuro,0.3,391661.7938628159,88524.5887364621,391661.7938628159,88524.5887364621
2037,BOGOTA D.C.,CAMIONETA,0.0,715.7865853658536,586.7682926829268,1167.939024390244,2022,15,201.0,201.0,forecast_futuro,0.3,143873.10365853657,35382.12804878048,143873.10365853657,35382.12804878048
2037,BOGOTA D.C.,CUADRICICLO,0.0,63.022222222222226,134.17777777777778,144.05555555555554,2022,15,70.0,70.0,forecast_futuro,0.3,4411.555555555556,2817.7333333333336,4411.555555555556,2817.7333333333336
2037,BOGOTA D.C.,MOTOCARRO,0.0,3.65,3.4000000000000004,28.5,2022,15,2.0,2.0,forecast_futuro,0.3,7.3,2.04,7.3,2.04
2037,BOGOTA D.C.,MOTOCICLETA,0.0,4.15,3.275,31.75,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,BOGOTA D.C.,MOTOTRICICLO,0.0,4.800000000000001,3.65,28.5,2022,15,4.0,4.0,forecast_futuro,0.3,19.200000000000003,4.38,19.200000000000003,4.38
2037,BOGOTA D.C.,TRICIMOTO,0.0,2.975,3.675,30.0,2022,15,28.0,28.0,forecast_futuro,0.3,83.3,30.869999999999997,83.3,30.869999999999997
2037,BOLIVAR,AUTOMOVIL,0.0,56.74444444444444,165.64444444444445,145.44444444444446,2022,15,19.0,19.0,forecast_futuro,0.3,1078.1444444444444,944.1733333333333,1078.1444444444444,944.1733333333333
2037,BOLIVAR,BUS,0.0,271.56666666666666,303.3,1168.0,2022,15,3.0,3.0,forecast_futuro,0.3,814.7,272.97,814.7,272.97
2037,BOLIVAR,CAMIONETA,0.0,590.55,505.55,1407.5,2022,15,17.0,17.0,forecast_futuro,0.3,10039.349999999999,2578.305,10039.349999999999,2578.305
2037,BOLIVAR,CUADRICICLO,0.0,66.7,115.66666666666669,152.0,2022,15,3.0,3.0,forecast_futuro,0.3,200.10000000000002,104.10000000000001,200.10000000000002,104.10000000000001
2037,BOLIVAR,MOTOCICLETA,0.0,2.1,4.0,26.0,2022,15,0.0,0.0,forecast_futuro,0.3,0.0,0.0,0.0,0.0
2037,BOLIVAR,TRICIMOTO,0.0,4.1,3.4,29.0,2022,15,1.0,1.0,forecast_futuro,0.3,4.1,1.02,4.1,1.02
2037,BOYACA,AUTOMOVIL,0.0,55.3,230.6,123.0,2022,15,1.0,1.0,forecast_futuro,0.3,55.3,69.17999999999999,55.3,69.17999999999999
2037,BOYACA,CAMIONETA,0.0,743.4,699.7,1339.0,2022,15,1.0,1.0,forecast_futuro,0.3,743.4,209.91,743.4,209.91
